"Activity","Subject","Time.domain.Body.linear.acceleration.Mean.X.axis","Time.domain.Body.linear.acceleration.Mean.Y.axis","Time.domain.Body.linear.acceleration.Mean.Z.axis","Time.domain.Body.linear.acceleration.Standard.deviation.X.axis","Time.domain.Body.linear.acceleration.Standard.deviation.Y.axis","Time.domain.Body.linear.acceleration.Standard.deviation.Z.axis","Time.domain.Gravity.linear.acceleration.Mean.X.axis","Time.domain.Gravity.linear.acceleration.Mean.Y.axis","Time.domain.Gravity.linear.acceleration.Mean.Z.axis","Time.domain.Gravity.linear.acceleration.Standard.deviation.X.axis","Time.domain.Gravity.linear.acceleration.Standard.deviation.Y.axis","Time.domain.Gravity.linear.acceleration.Standard.deviation.Z.axis","Time.domain.Body.linear.acceleration.Jerk.Mean.X.axis","Time.domain.Body.linear.acceleration.Jerk.Mean.Y.axis","Time.domain.Body.linear.acceleration.Jerk.Mean.Z.axis","Time.domain.Body.linear.acceleration.Jerk.Standard.deviation.X.axis","Time.domain.Body.linear.acceleration.Jerk.Standard.deviation.Y.axis","Time.domain.Body.linear.acceleration.Jerk.Standard.deviation.Z.axis","Time.domain.Body.Gyroscope.Mean.X.axis","Time.domain.Body.Gyroscope.Mean.Y.axis","Time.domain.Body.Gyroscope.Mean.Z.axis","Time.domain.Body.Gyroscope.Standard.deviation.X.axis","Time.domain.Body.Gyroscope.Standard.deviation.Y.axis","Time.domain.Body.Gyroscope.Standard.deviation.Z.axis","Time.domain.Body.Gyroscope.Jerk.Mean.X.axis","Time.domain.Body.Gyroscope.Jerk.Mean.Y.axis","Time.domain.Body.Gyroscope.Jerk.Mean.Z.axis","Time.domain.Body.Gyroscope.Jerk.Standard.deviation.X.axis","Time.domain.Body.Gyroscope.Jerk.Standard.deviation.Y.axis","Time.domain.Body.Gyroscope.Jerk.Standard.deviation.Z.axis","Time.domain.Body.linear.acceleration.Euclidean.norm.Magnitude.Mean","Time.domain.Body.linear.acceleration.Euclidean.norm.Magnitude.Standard.deviation","Time.domain.Gravity.linear.acceleration.Euclidean.norm.Magnitude.Mean","Time.domain.Gravity.linear.acceleration.Euclidean.norm.Magnitude.Standard.deviation","Time.domain.Body.linear.acceleration.Jerk.Euclidean.norm.Magnitude.Mean","Time.domain.Body.linear.acceleration.Jerk.Euclidean.norm.Magnitude.Standard.deviation","Time.domain.Body.Gyroscope.Euclidean.norm.Magnitude.Mean","Time.domain.Body.Gyroscope.Euclidean.norm.Magnitude.Standard.deviation","Time.domain.Body.Gyroscope.Jerk.Euclidean.norm.Magnitude.Mean","Time.domain.Body.Gyroscope.Jerk.Euclidean.norm.Magnitude.Standard.deviation","Fast.Fourier.Transformed.Body.linear.acceleration.Mean.X.axis","Fast.Fourier.Transformed.Body.linear.acceleration.Mean.Y.axis","Fast.Fourier.Transformed.Body.linear.acceleration.Mean.Z.axis","Fast.Fourier.Transformed.Body.linear.acceleration.Standard.deviation.X.axis","Fast.Fourier.Transformed.Body.linear.acceleration.Standard.deviation.Y.axis","Fast.Fourier.Transformed.Body.linear.acceleration.Standard.deviation.Z.axis","Fast.Fourier.Transformed.Body.linear.acceleration.Jerk.Mean.X.axis","Fast.Fourier.Transformed.Body.linear.acceleration.Jerk.Mean.Y.axis","Fast.Fourier.Transformed.Body.linear.acceleration.Jerk.Mean.Z.axis","Fast.Fourier.Transformed.Body.linear.acceleration.Jerk.Standard.deviation.X.axis","Fast.Fourier.Transformed.Body.linear.acceleration.Jerk.Standard.deviation.Y.axis","Fast.Fourier.Transformed.Body.linear.acceleration.Jerk.Standard.deviation.Z.axis","Fast.Fourier.Transformed.Body.Gyroscope.Mean.X.axis","Fast.Fourier.Transformed.Body.Gyroscope.Mean.Y.axis","Fast.Fourier.Transformed.Body.Gyroscope.Mean.Z.axis","Fast.Fourier.Transformed.Body.Gyroscope.Standard.deviation.X.axis","Fast.Fourier.Transformed.Body.Gyroscope.Standard.deviation.Y.axis","Fast.Fourier.Transformed.Body.Gyroscope.Standard.deviation.Z.axis","Fast.Fourier.Transformed.Body.linear.acceleration.Euclidean.norm.Magnitude.Mean","Fast.Fourier.Transformed.Body.linear.acceleration.Euclidean.norm.Magnitude.Standard.deviation","Fast.Fourier.Transformed.Body.linear.acceleration.Jerk.Euclidean.norm.Magnitude.Mean","Fast.Fourier.Transformed.Body.linear.acceleration.Jerk.Euclidean.norm.Magnitude.Standard.deviation","Fast.Fourier.Transformed.Body.Gyroscope.Euclidean.norm.Magnitude.Mean","Fast.Fourier.Transformed.Body.Gyroscope.Euclidean.norm.Magnitude.Standard.deviation","Fast.Fourier.Transformed.Body.Gyroscope.Jerk.Euclidean.norm.Magnitude.Mean","Fast.Fourier.Transformed.Body.Gyroscope.Jerk.Euclidean.norm.Magnitude.Standard.deviation","Angle.of.Time.domain.Body.linear.acceleration.Mean.and.Gravity","Angle.of.Time.domain.Body.linear.acceleration.Jerk.Mean.and.Gravity.Mean","Angle.of.Time.domain.Body.Gyroscope.Mean.and.Gravity.Mean","Angle.of.Time.domain.Body.Gyroscope.Jerk.Mean.and.Gravity.Mean","Angle.of.X.axis.and.Gravity.Mean","Angle.of.Y.axis.and.Gravity.Mean","Angle.of.Z.axis.and.Gravity.Mean"
"STANDING",2,0.26906631,-0.027685967,-0.11017794,-0.9968836,-0.9864395,-0.9884791,0.92317418,-0.31981835,0.12898325,-0.99281837,-0.98326068,-0.99353816,0.079173934,0.018495729,0.018553835,-0.99361731,-0.98564396,-0.99061427,-0.026941731,-0.068240615,0.089771735,-0.99388537,-0.98820559,-0.98344383,-0.10142743,-0.038160122,-0.058543152,-0.99293553,-0.99434929,-0.99290875,-0.98880473,-0.98770276,-0.98880473,-0.98770276,-0.99092702,-0.99385728,-0.98944095,-0.98687805,-0.99441044,-0.99553145,-0.99571171,-0.98442061,-0.98669651,-0.99749113,-0.98737963,-0.98979083,-0.99351603,-0.98401132,-0.98826057,-0.99430987,-0.98909532,-0.99166802,-0.99221021,-0.98992876,-0.98512453,-0.9943601,-0.98717522,-0.98420817,-0.98863354,-0.98793678,-0.99419527,-0.99185806,-0.98880945,-0.98753556,-0.99535264,-0.99569128,0.021210681,-0.1451142,-0.018867999,0.64856115,-0.68050255,0.30228943,-0.067274448
"STANDING",2,0.27557925,-0.018936424,-0.097409776,-0.99606469,-0.96822549,-0.98069598,0.92036099,-0.32552855,0.12910023,-0.99243056,-0.98164027,-0.99003989,0.075745215,0.031020344,0.015751456,-0.99417651,-0.98532987,-0.991535,-0.026364477,-0.064583159,0.073449259,-0.99254536,-0.98826303,-0.98518426,-0.10010014,-0.039292409,-0.060488259,-0.99249168,-0.99386369,-0.99377681,-0.98345554,-0.98813206,-0.98345554,-0.98813206,-0.99209801,-0.99224337,-0.98770443,-0.98767351,-0.99443167,-0.99463809,-0.99606425,-0.97359746,-0.98332034,-0.99595662,-0.96645863,-0.97965915,-0.99513688,-0.98499726,-0.98902474,-0.99354233,-0.98683492,-0.99283303,-0.99018207,-0.98942265,-0.98591136,-0.99324917,-0.98754431,-0.9861154,-0.98738595,-0.98950494,-0.99335409,-0.98898022,-0.98960102,-0.98819675,-0.99432072,-0.99513932,-0.046559328,0.11927877,0.060107375,0.39735012,-0.67494352,0.30635075,-0.067372589
"STANDING",2,0.28193083,-0.004880615,-0.086106145,-0.98907559,-0.95900626,-0.97302388,0.91979943,-0.32576314,0.13401665,-0.99519236,-0.98160614,-0.96913566,0.065217218,-0.010943663,-0.025885472,-0.97944868,-0.96940183,-0.98769745,-0.076452794,-0.015582021,0.025521434,-0.84566376,-0.91612436,-0.91722556,-0.19787079,-0.025032953,-0.059846977,-0.96508293,-0.98444407,-0.97313161,-0.97177018,-0.96608028,-0.97177018,-0.96608028,-0.98444335,-0.97153546,-0.92345144,-0.72226181,-0.98575128,-0.96661468,-0.98320133,-0.95675185,-0.97471273,-0.99250983,-0.96178818,-0.97319102,-0.98020184,-0.96735551,-0.98362993,-0.9803966,-0.97451808,-0.99094372,-0.82265638,-0.94607132,-0.9348623,-0.85325262,-0.90235584,-0.91943187,-0.97084205,-0.96746788,-0.97648381,-0.963856,-0.80914,-0.71810731,-0.97267088,-0.96151741,0.016685052,0.21413562,0.77004437,0.89028948,-0.67294828,0.30646033,-0.070758517
"STANDING",2,0.31107792,-0.019430625,-0.10186634,-0.9366878,-0.84018585,-0.81682639,0.87581327,-0.42668132,0.038234377,-0.86986537,-0.8714715,-0.82092428,0.037478233,-0.066680016,-0.10814524,-0.97516521,-0.95570343,-0.98472427,0.00099342639,-0.11268679,-0.0037551694,-0.97841972,-0.97751116,-0.9574625,-0.087205988,-0.042719445,-0.04751798,-0.98427753,-0.98620017,-0.9739398,-0.89114826,-0.84259528,-0.89114826,-0.84259528,-0.97436577,-0.96989694,-0.94244588,-0.96165032,-0.98494221,-0.98392743,-0.94551956,-0.88363239,-0.88166597,-0.9332142,-0.82986443,-0.79929807,-0.97485024,-0.95676044,-0.98268615,-0.97779947,-0.95752624,-0.9852408,-0.97243376,-0.98011598,-0.9565205,-0.98025409,-0.9760463,-0.96150159,-0.86204866,-0.85576029,-0.97087879,-0.96707393,-0.97596859,-0.95954574,-0.98468873,-0.98347904,-0.77782753,0.12359673,-0.42867872,-0.75615169,-0.59169013,0.37925791,-0.0046550534
"STANDING",2,0.26232825,-0.023257054,-0.12552494,-0.98456111,-0.91337982,-0.91267279,0.88997692,-0.42265611,0.044050888,-0.97024526,-0.9456811,-0.91993724,0.084069165,0.064999597,0.048234989,-0.98880708,-0.97822827,-0.9883445,-0.0061088604,-0.08363601,0.034434823,-0.98668458,-0.98896619,-0.97230704,-0.10448123,-0.035397886,-0.039153959,-0.99211655,-0.99280176,-0.99043873,-0.94390252,-0.93970043,-0.94390252,-0.93970043,-0.9860497,-0.98926886,-0.96709063,-0.97232791,-0.99263654,-0.99471661,-0.98654788,-0.92924887,-0.94633946,-0.98357495,-0.91017475,-0.90221327,-0.98941257,-0.97834691,-0.98577613,-0.98906648,-0.97962797,-0.98959184,-0.98508824,-0.98913607,-0.97358459,-0.98713526,-0.9888398,-0.97422376,-0.96053843,-0.93797575,-0.98831696,-0.98931829,-0.9812298,-0.97131141,-0.9942263,-0.99537261,0.17307366,0.080320501,-0.45985519,0.40248687,-0.598653,0.37409474,-0.008467778
"STANDING",2,0.27921995,-0.018620399,-0.11390197,-0.99445523,-0.97041688,-0.96531629,0.92566317,-0.30893973,0.1305608,-0.99884225,-0.99073872,-0.97123186,0.075980393,0.017519217,0.0082080614,-0.99383436,-0.97910289,-0.98760636,-0.039697949,-0.066828493,0.070547316,-0.97987841,-0.97646279,-0.96346168,-0.092739553,-0.032138215,-0.072575489,-0.98941668,-0.98949396,-0.97777944,-0.98171632,-0.97770393,-0.98171632,-0.97770393,-0.98733569,-0.99199699,-0.96974417,-0.97329472,-0.9878482,-0.98904283,-0.99384268,-0.97072928,-0.97557712,-0.99464709,-0.97101596,-0.96144375,-0.99377593,-0.97898448,-0.98609861,-0.99445136,-0.98075853,-0.98755691,-0.97970341,-0.98052611,-0.96020643,-0.98001461,-0.97424691,-0.96781629,-0.9780025,-0.97987556,-0.99129465,-0.99174398,-0.97703453,-0.97505133,-0.98873265,-0.98980498,-0.095680522,0.048848813,0.76068392,-0.072216361,-0.68981607,0.29489576,-0.068470704
"STANDING",2,0.27974586,-0.018271026,-0.10399988,-0.99581919,-0.97635361,-0.97772468,0.92613663,-0.30956386,0.12856658,-0.9974362,-0.99656801,-0.98820362,0.074134632,-0.0003745209,-0.0073042715,-0.99422833,-0.98407463,-0.98777624,-0.03287449,-0.065186851,0.080700108,-0.98963172,-0.9838623,-0.97276516,-0.097085158,-0.045577053,-0.05067998,-0.99029738,-0.99241296,-0.98408092,-0.987652,-0.98527343,-0.987652,-0.98527343,-0.98932893,-0.99233376,-0.98233263,-0.98001093,-0.99111713,-0.99178348,-0.99537972,-0.97555993,-0.98107144,-0.99594218,-0.97718677,-0.97650662,-0.99483891,-0.98425968,-0.98671314,-0.99398294,-0.98495936,-0.9872289,-0.9868077,-0.98654614,-0.97459428,-0.99046595,-0.98233966,-0.97445871,-0.98419804,-0.98728087,-0.99085558,-0.99362737,-0.98385918,-0.98058137,-0.99174622,-0.99199079,-0.30908339,-0.00085737628,0.72851378,-0.33377136,-0.6900849,0.29528184,-0.067065291
"STANDING",2,0.27460055,-0.02503513,-0.11683085,-0.99559442,-0.98206892,-0.98526237,0.92658621,-0.3107735,0.12958012,-0.99739076,-0.98755709,-0.98979864,0.076194451,-0.0037109707,0.005193806,-0.9947049,-0.98932695,-0.99154634,-0.028869854,-0.068346001,0.087116675,-0.99434551,-0.99243952,-0.98984746,-0.095570872,-0.045698485,-0.043546352,-0.99173311,-0.99664469,-0.99363268,-0.98693665,-0.99075599,-0.98693665,-0.99075599,-0.99314688,-0.99407416,-0.99274936,-0.99178744,-0.99557708,-0.99592397,-0.99517743,-0.98208507,-0.98707442,-0.99570067,-0.98207814,-0.9843464,-0.99441341,-0.98931394,-0.98945989,-0.99555608,-0.99009955,-0.99229145,-0.99201423,-0.99322434,-0.98579928,-0.99507937,-0.99190954,-0.99252828,-0.99134903,-0.9907674,-0.99398366,-0.99279257,-0.99093371,-0.99388069,-0.99578803,-0.99599965,-0.025526125,-0.21403325,0.43763954,-0.36667425,-0.68878544,0.29598103,-0.067705706
"STANDING",2,0.27252874,-0.020954013,-0.11447249,-0.99678413,-0.97590627,-0.98659699,0.92555526,-0.31573741,0.12642607,-0.99514632,-0.98097747,-0.98127764,0.079175213,0.025020978,0.0020811765,-0.99554308,-0.99025204,-0.99328658,-0.024364328,-0.066695221,0.077032498,-0.99678549,-0.99530106,-0.99298656,-0.097698066,-0.037798123,-0.06105549,-0.99447485,-0.99720446,-0.99728901,-0.98844633,-0.9916242,-0.98844633,-0.9916242,-0.99389244,-0.99733962,-0.99373292,-0.99531712,-0.99734041,-0.99752463,-0.99647166,-0.9800731,-0.99040235,-0.99685732,-0.97423105,-0.98439586,-0.99622392,-0.99009836,-0.9929513,-0.99509637,-0.99115471,-0.99199541,-0.99480877,-0.99573837,-0.99304645,-0.99749001,-0.99496121,-0.99347137,-0.99355556,-0.9906142,-0.99740725,-0.99584704,-0.99587319,-0.99551314,-0.9973984,-0.99751892,0.14462627,-0.035564025,-0.18179978,0.087319873,-0.68539006,0.29939413,-0.065491372
"STANDING",2,0.2757457,-0.010371994,-0.09977589,-0.99837313,-0.98693291,-0.9910219,0.92417336,-0.3175966,0.1245839,-0.99800172,-0.98939331,-0.99196835,0.077145726,0.018711721,0.011466155,-0.99636877,-0.99148028,-0.99279344,-0.022462359,-0.068363863,0.076694399,-0.99639305,-0.99343897,-0.99089631,-0.10162951,-0.041681809,-0.049140975,-0.99556353,-0.99590663,-0.99443854,-0.99135299,-0.99320918,-0.99135299,-0.99320918,-0.99393494,-0.99870789,-0.99146645,-0.99580913,-0.99612756,-0.99741842,-0.99731998,-0.98683408,-0.99128545,-0.99900639,-0.98669452,-0.99064255,-0.99590468,-0.9907058,-0.99201704,-0.9973335,-0.99321584,-0.99198951,-0.99435441,-0.99381065,-0.98994957,-0.9970974,-0.99315328,-0.99197583,-0.99369338,-0.99294329,-0.99834875,-0.99807267,-0.99589683,-0.99632481,-0.9973455,-0.99730116,0.15758438,-0.033487056,-0.35089342,0.34314576,-0.68410997,0.30082171,-0.064263125
"STANDING",2,0.27859589,-0.015231928,-0.098908415,-0.99878507,-0.98194306,-0.99137882,0.92371888,-0.31398567,0.12787786,-0.99896777,-0.98598299,-0.98116601,0.073410891,0.0048205158,0.0055513158,-0.99667303,-0.98624441,-0.99071275,-0.025346783,-0.074217186,0.087760115,-0.99446328,-0.99282756,-0.99050543,-0.09760717,-0.043922229,-0.049796101,-0.99430186,-0.99498126,-0.99363215,-0.99200078,-0.99367767,-0.99200078,-0.99367767,-0.99248401,-0.99338931,-0.99262929,-0.99443845,-0.99501892,-0.99693534,-0.99826331,-0.98394109,-0.99048651,-0.99906652,-0.98092551,-0.99180335,-0.99670546,-0.98626158,-0.98849434,-0.99691631,-0.98719871,-0.9915971,-0.99303641,-0.99298218,-0.98963531,-0.99485695,-0.99268503,-0.99158402,-0.99370298,-0.99370311,-0.99227779,-0.9939467,-0.99416628,-0.99552528,-0.99650487,-0.99749031,-0.047688871,0.077151598,-0.78602342,-0.28530777,-0.68601293,0.29847844,-0.066625166
"STANDING",2,0.27563911,-0.015565524,-0.1254582,-0.98916068,-0.96851562,-0.96872274,0.88824855,-0.41368431,0.081629881,-0.99197651,-0.97603214,-0.969735,0.085393668,0.013232424,-0.015536821,-0.98039241,-0.97121581,-0.98048179,-0.033494339,-0.10529761,0.10193292,-0.96920737,-0.97220064,-0.96580084,-0.09617789,-0.044631724,-0.043954046,-0.98031888,-0.98318899,-0.97127637,-0.97639741,-0.98002125,-0.97639741,-0.98002125,-0.97752202,-0.98219111,-0.96121993,-0.97418936,-0.98156201,-0.98178573,-0.98365223,-0.96558983,-0.96942614,-0.99230894,-0.97111034,-0.96987614,-0.97766077,-0.96992179,-0.97727921,-0.98601668,-0.97508171,-0.98229033,-0.96995581,-0.97447368,-0.96152085,-0.96924784,-0.97094493,-0.97036052,-0.97599241,-0.98508439,-0.98055474,-0.98306156,-0.97769301,-0.97594928,-0.98069188,-0.98432463,0.12836818,-0.39920328,-0.0087513983,-0.33338202,-0.60152966,0.36830468,-0.034341978
"STANDING",2,0.27225459,-0.025051205,-0.13318432,-0.99115349,-0.96354868,-0.97316133,0.88833105,-0.41194179,0.075492335,-0.99607584,-0.99233821,-0.96880022,0.07232242,-0.0040930707,0.0022683017,-0.98679902,-0.97633977,-0.98315362,-0.032800503,-0.090070366,0.11430315,-0.97998548,-0.98331456,-0.97736636,-0.098093802,-0.03135971,-0.051153105,-0.98633375,-0.98639137,-0.98506684,-0.97278247,-0.97340407,-0.97278247,-0.97340407,-0.98230467,-0.98736749,-0.97418211,-0.98141963,-0.98801891,-0.98567978,-0.98861582,-0.96663407,-0.97627432,-0.99236991,-0.96315009,-0.97245528,-0.98641512,-0.97693686,-0.98054747,-0.98847165,-0.97725064,-0.98430666,-0.97913434,-0.98077626,-0.97611518,-0.98029393,-0.98515793,-0.97972877,-0.9744553,-0.97575665,-0.98616213,-0.98789437,-0.9841708,-0.98245605,-0.98489458,-0.98743883,0.005535726,-0.036520149,0.058946399,0.21627788,-0.60405909,0.36732106,-0.03016987
"STANDING",2,0.27642711,-0.026277565,-0.12694133,-0.99298881,-0.96561954,-0.9657378,0.88653599,-0.41739217,0.065348552,-0.99497146,-0.97217475,-0.95317626,0.074509321,0.017702929,0.034901242,-0.99122791,-0.98334338,-0.99065479,-0.02498197,-0.070265151,0.092864514,-0.98470493,-0.98444181,-0.97051035,-0.10085785,-0.0402331,-0.070964995,-0.98876545,-0.99298212,-0.99171636,-0.97410189,-0.97369118,-0.97410189,-0.97369118,-0.98929212,-0.99316908,-0.97913622,-0.98335629,-0.99242066,-0.99343452,-0.99282776,-0.97257829,-0.97418822,-0.99293072,-0.96330923,-0.96271167,-0.9921867,-0.98208096,-0.98902257,-0.99086264,-0.98635276,-0.99081268,-0.98292601,-0.98663348,-0.97386344,-0.9852218,-0.98317441,-0.97192347,-0.97854756,-0.9738442,-0.99231488,-0.99316333,-0.9873502,-0.98329745,-0.99366355,-0.99315607,-0.09832801,0.058556091,-0.3033647,0.18688596,-0.60017709,0.37119548,-0.023182437
"STANDING",2,0.28016952,-0.014362437,-0.10047145,-0.99359232,-0.9719031,-0.97793999,0.88595445,-0.42208281,0.05903586,-0.99566606,-0.9876842,-0.98105626,0.072727808,0.010693404,0.0035057619,-0.98996687,-0.98474713,-0.98931245,-0.023093566,-0.066467535,0.080856878,-0.98872228,-0.98688683,-0.97959066,-0.093747448,-0.040897472,-0.063732156,-0.99058671,-0.99430137,-0.99142034,-0.98424763,-0.98596967,-0.98424763,-0.98596967,-0.98869299,-0.99247748,-0.98438424,-0.98548723,-0.99339805,-0.99497909,-0.991768,-0.97863946,-0.98382913,-0.99446169,-0.96934037,-0.97529929,-0.98987604,-0.98369362,-0.98701525,-0.99096575,-0.98734666,-0.99024547,-0.9867391,-0.98940614,-0.98024967,-0.9892802,-0.98544675,-0.98105398,-0.986493,-0.98674105,-0.99070753,-0.99399011,-0.98792314,-0.98604296,-0.99455145,-0.99565783,-0.006488253,0.46110816,-0.29540451,-0.37552864,-0.5966253,0.37429781,-0.018805838
"STANDING",2,0.27746102,-0.01584543,-0.10639347,-0.99502745,-0.97159341,-0.97872472,0.88675759,-0.42075175,0.061267268,-0.99613717,-0.98906538,-0.98159227,0.076517346,0.010128253,-0.013201935,-0.98961731,-0.98141948,-0.9894596,-0.02648868,-0.074340759,0.082382273,-0.9901469,-0.99118254,-0.9850075,-0.10172432,-0.038908867,-0.051866697,-0.99147383,-0.99380568,-0.99351864,-0.9863763,-0.98543415,-0.9863763,-0.98543415,-0.98787803,-0.99101282,-0.98864889,-0.99072753,-0.99388532,-0.99488451,-0.99360857,-0.97619194,-0.98349138,-0.9957038,-0.96998062,-0.97662314,-0.9903802,-0.98112071,-0.9878848,-0.98961906,-0.98315624,-0.98952152,-0.98712175,-0.99138461,-0.98741471,-0.99105611,-0.99102057,-0.98539447,-0.98525593,-0.98677206,-0.99007226,-0.99098238,-0.99114474,-0.99184283,-0.9943382,-0.99576015,0.18114225,-0.035275912,-0.32305649,0.71100528,-0.59776122,0.37329644,-0.020333072
"STANDING",2,0.28837469,-0.0085476599,-0.10705876,-0.99334035,-0.9619744,-0.98449309,0.88727114,-0.41949043,0.062138516,-0.99569824,-0.98992735,-0.99078944,0.079692861,0.021893719,0.019722732,-0.99297171,-0.98450842,-0.99185676,-0.02724897,-0.070042463,0.072089463,-0.99325049,-0.99242499,-0.98659587,-0.098589224,-0.041452921,-0.048265495,-0.99406273,-0.9946282,-0.99371752,-0.98114936,-0.98288288,-0.98114936,-0.98288288,-0.99070401,-0.99477924,-0.98950178,-0.99283727,-0.99509372,-0.99577314,-0.99305923,-0.97531313,-0.98802879,-0.99334268,-0.95736238,-0.9826124,-0.99163949,-0.98512245,-0.99031655,-0.99552724,-0.98480126,-0.99192643,-0.99172275,-0.99300989,-0.98819888,-0.9936682,-0.99201558,-0.9870972,-0.9884016,-0.98126903,-0.99446766,-0.99386613,-0.99334345,-0.99350915,-0.99505118,-0.99694719,-0.037590335,-0.05345178,0.065759955,-0.045326673,-0.59891206,0.3724099,-0.02093498
"STANDING",2,0.28590496,-0.0077447295,-0.10273652,-0.99188377,-0.96571091,-0.98415868,0.89033905,-0.41431632,0.063073539,-0.98596458,-0.97055933,-0.98387503,0.073692837,0.022299194,0.024172207,-0.99448244,-0.98340546,-0.99015863,-0.030446957,-0.069251086,0.084129975,-0.97846434,-0.98511749,-0.98276696,-0.13741057,-0.029849391,-0.038735438,-0.98464085,-0.99346953,-0.99098372,-0.98120081,-0.98298022,-0.98120081,-0.98298022,-0.99091628,-0.99143577,-0.98495044,-0.96738778,-0.99269469,-0.98906268,-0.99314892,-0.9760806,-0.98592627,-0.99118246,-0.96201887,-0.98335652,-0.99392541,-0.98397812,-0.98778377,-0.9957298,-0.98383158,-0.991224,-0.96317983,-0.98548682,-0.98725653,-0.98420307,-0.98489038,-0.98274147,-0.98657404,-0.98232817,-0.9902788,-0.99199851,-0.96671378,-0.97348827,-0.98829589,-0.99062868,0.027248582,0.16340497,0.77938529,0.79985543,-0.60420037,0.3686363,-0.021573807
"STANDING",2,0.28841575,-0.003485395,-0.083827858,-0.99457065,-0.97835984,-0.97994262,0.88529186,-0.42609871,0.038517398,-0.98971312,-0.97043824,-0.95956976,0.079803783,0.014624073,-0.0045173884,-0.99168826,-0.98327871,-0.99208358,-0.019768993,-0.079931119,0.077789083,-0.9883864,-0.99057798,-0.98068603,-0.10348036,-0.041431124,-0.046259069,-0.99359924,-0.99292775,-0.98920053,-0.97506523,-0.97474348,-0.97506523,-0.97474348,-0.99096838,-0.9911234,-0.98433291,-0.98766424,-0.99275342,-0.99496513,-0.99267369,-0.97977967,-0.98759141,-0.99553177,-0.97786162,-0.9762713,-0.99122166,-0.9826427,-0.99116022,-0.99304259,-0.98535646,-0.9914358,-0.98710948,-0.99044019,-0.97982749,-0.98873327,-0.99064283,-0.98260428,-0.98357957,-0.97284557,-0.99027752,-0.99109654,-0.99049256,-0.98760355,-0.99448466,-0.99573512,0.03457763,-0.33956605,-0.7094399,0.39675833,-0.59475516,0.37713126,-0.0047211516
"STANDING",2,0.27116593,-0.025972908,-0.094923481,-0.97012403,-0.90187818,-0.9652996,0.88868488,-0.41889767,0.046875908,-0.98890631,-0.98323615,-0.97134623,0.058055977,-0.024006991,-0.031103821,-0.95251521,-0.93148972,-0.97959714,-0.026489988,-0.086821561,0.12018605,-0.95170794,-0.96834668,-0.94386544,-0.1109612,-0.057722741,-0.039061843,-0.94984523,-0.97602371,-0.95500434,-0.95883076,-0.92293487,-0.95883076,-0.92293487,-0.96404005,-0.93386755,-0.95847553,-0.92509765,-0.97088597,-0.95995921,-0.95935318,-0.9008582,-0.96839921,-0.97563293,-0.90761105,-0.96524359,-0.95448426,-0.930852,-0.97577418,-0.95454897,-0.93728902,-0.98214495,-0.9372461,-0.9658466,-0.9379497,-0.95624666,-0.97015055,-0.95097075,-0.93889729,-0.92558908,-0.9486251,-0.91616953,-0.94747945,-0.92406528,-0.9682135,-0.9529879,-0.065276102,0.15637679,-0.15481614,0.13118706,-0.6014156,0.37197819,-0.01046071
"STANDING",2,0.25309467,-0.044192268,-0.13929762,-0.96892213,-0.9103836,-0.91886033,0.88639445,-0.42463213,0.049435445,-0.97642372,-0.94935411,-0.98430715,0.069933008,-0.0029778293,-0.0087410564,-0.94378163,-0.92890125,-0.96683346,-0.025536965,-0.11232642,0.12869787,-0.94013604,-0.9574808,-0.93900763,-0.10432095,-0.027930448,-0.069738881,-0.94481275,-0.96642179,-0.93835316,-0.9254881,-0.93678778,-0.9254881,-0.93678778,-0.95100947,-0.93406878,-0.9350631,-0.93730316,-0.95872291,-0.95653005,-0.95800959,-0.91284737,-0.94305323,-0.9744658,-0.91369708,-0.91183774,-0.94744038,-0.92929704,-0.96320915,-0.94476876,-0.93353671,-0.96888816,-0.92886803,-0.95693278,-0.92857984,-0.94369417,-0.95803225,-0.94835382,-0.937565,-0.9450127,-0.94052192,-0.92477757,-0.94531701,-0.94233863,-0.96366826,-0.95079236,-0.0093711439,0.11069595,-0.24206734,0.44522267,-0.59547026,0.37591329,-0.012193259
"STANDING",2,0.27133883,-0.029954058,-0.11859533,-0.96093148,-0.90503507,-0.87126958,0.8782922,-0.44115702,0.039357117,-0.97823679,-0.94589569,-0.93292764,0.10063345,0.061156235,0.028254346,-0.9110978,-0.90753609,-0.93324296,-0.031374775,-0.053952104,0.073211718,-0.95113006,-0.91043949,-0.91614341,-0.097805754,-0.018566344,-0.081625418,-0.93067604,-0.90816606,-0.90775388,-0.91671002,-0.93474524,-0.91671002,-0.93474524,-0.93070744,-0.87954362,-0.92330487,-0.90547784,-0.93362003,-0.88418956,-0.94008646,-0.88954707,-0.90114002,-0.97319827,-0.91953039,-0.86482459,-0.90958203,-0.9030731,-0.92189602,-0.92108271,-0.92041254,-0.94377726,-0.92800798,-0.89863943,-0.88978221,-0.95883868,-0.91917057,-0.93454571,-0.92074201,-0.95342129,-0.89671319,-0.85890056,-0.89294573,-0.93324624,-0.89482845,-0.87826277,-0.11458797,-0.12940305,0.44438057,0.20811878,-0.57942588,0.38769496,-0.0052648038
